Make,Model,Year,Trim,Trim (description),Condition type,Base MSRP,Price,Colors exterior,Colors interior,Body type,Doors,Body seats,VIN,Mileage,Cylinders,Engine size (L),Horsepower (HP),Torque (ft-lbs),Torque (rpm),Drive terrain,Transmission,Engine type,Fuel type,Fuel tank capacity (gal),EPA combined MPG,EPA city MPG,EPA highway MPG,EPA electricity range (mi),EPA time to charge battery (at 240V) (hr),Battery capacity (kWh),Source JSON,Source URL,Source Name,Title status,Image URL,Region,State,Accidents reported,Owner,Rental use?,Date captured,Date added,Date modified,Days on market,Listing year
Ford,F-150,2020,XLT,Unknown,Used,Unknown,36994,Gray,Medium Light Camel,Utility,Unknown,Unknown,Unknown,67516,P,24V,3.5L,Unknown,Unknown,Unknown,Manual,DOHC,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Mazda,CX-9 Grand,2010,Touring,Unknown,Used,Unknown,8300,Silver,Black,Utility,Unknown,Unknown,Unknown,155000,C,V6,273.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Honda,Ridgeline,2019,RTL-E,Unknown,Used,Unknown,35557,Black,Black,Utility,Unknown,Unknown,Unknown,26998,G,24V,3.5L,Unknown,Unknown,Unknown,Manual,SOHC,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Bentley,Bentayga Onyx,2018,Edition,Unknown,Used,Unknown,115000,Black,Brown,Utility,Unknown,Unknown,Unknown,18500,C,12,600.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
MINI,Cooper S Clubman,2009,Base,Unknown,Used,Unknown,6880,Gold,Black,Utility,Unknown,Unknown,Unknown,137600,C,4,172.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Nissan,Murano,2005,SL,Unknown,Used,Unknown,3950,Black,Beige,Utility,Unknown,Unknown,Unknown,125500,C,V6,245.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Bentley,Bentayga,2019,V8,Unknown,Used,Unknown,113990,White,Black,Utility,Unknown,Unknown,Unknown,22039,C,8,542.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Nissan,Juke,2011,SV,Unknown,Used,Unknown,3200,White,Gray,Utility,Unknown,Unknown,Unknown,137483,C,4,188.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ford,Expedition Max,2019,Limited,Unknown,Used,Unknown,40500,Gray,Black,Utility,Unknown,Unknown,Unknown,67500,C,V6,375.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ford,Expedition Max King,2020,Ranch,Unknown,Used,Unknown,53722,Gray,Brown,Utility,Unknown,Unknown,Unknown,52000,C,V6,375.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Lamborghini,Murcielago,2006,Base,Unknown,Used,Unknown,259000,Red,Black,Utility,Unknown,Unknown,Unknown,10000,C,12,571.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Chevrolet,Suburban,2017,LT,Unknown,Used,Unknown,26000,Black,Black,Utility,Unknown,Unknown,Unknown,195361,C,8,355.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Bentley,Bentayga Onyx,2018,Edition,Unknown,Used,Unknown,103000,Black,Beige,Utility,Unknown,Unknown,Unknown,32500,C,12,600.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
BMW,M760 i,2019,xDrive,Unknown,Used,Unknown,81330,Black,Black,Utility,Unknown,Unknown,Unknown,14806,C,12,601.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Genesis,GV70,2022,2.5T,Unknown,Used,Unknown,48950,White,–,Utility,Unknown,Unknown,Unknown,11000,C,4,300.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Chevrolet,Tahoe,2011,LT,Unknown,Used,Unknown,18500,Red,Black,Utility,Unknown,Unknown,Unknown,92530,C,8,320.0,Unknown,Unknown,Unknown,Automatic,Engine,E85 Flex Fuel,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Dodge,Durango,2017,GT,Unknown,Used,Unknown,30000,White,Black,Utility,Unknown,Unknown,Unknown,34845,C,V6,295.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Porsche,718 Cayman,2018,GTS,Unknown,Used,Unknown,85500,Red,Black,Utility,Unknown,Unknown,Unknown,16280,C,4,365.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Porsche,Cayman,2011,Base,Unknown,Used,Unknown,32000,Red,Beige,Utility,Unknown,Unknown,Unknown,77000,6,Flat,265.0,Unknown,Unknown,Unknown,Automatic,Cylinder,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Porsche,Panamera,2010,Turbo,Unknown,Used,Unknown,38500,Black,Beige,Utility,Unknown,Unknown,Unknown,63000,C,8,500.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Lexus,ES 350,2016,Base,Unknown,Used,Unknown,25500,White,Beige,Utility,Unknown,Unknown,Unknown,39700,C,V6,268.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Kia,Optima Hybrid,2013,LX,Unknown,Used,Unknown,9200,Silver,Beige,Utility,Unknown,Unknown,Unknown,103111,C,4,199.0,Unknown,Unknown,Unknown,Automatic,Engine,Hybrid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Land,Rover Range Rover Velar R-Dynamic,2019,SE,Unknown,Used,Unknown,35998,Black,Black,Utility,Unknown,Unknown,Unknown,75897,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Manual,Unknown,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Jaguar,XF,2017,S,Unknown,Used,Unknown,34000,Gray,Red,Utility,Unknown,Unknown,Unknown,55000,C,V6,380.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Lexus,GX 470,2005,Base,Unknown,Used,Unknown,13450,Silver,Gray,Utility,Unknown,Unknown,Unknown,114000,C,8,270.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Mercedes-Benz,GL-Class GL,2011,550,Unknown,Used,Unknown,17500,Black,Black,Utility,Unknown,Unknown,Unknown,80124,C,8,382.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
BMW,X6 M,2023,Base,Unknown,Used,Unknown,144900,Gray,Gray,Utility,Unknown,Unknown,Unknown,7000,C,8,600.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
RAM,1500,2023,Longhorn,Unknown,Used,Unknown,65688,Delmonico Red Pearlcoat,Black / Saddle,Utility,Unknown,Unknown,Unknown,4285,M,16V,5.7L,Unknown,Unknown,Unknown,Manual,OHV,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Lamborghini,Huracan,2019,LP580-2S,Unknown,Used,Unknown,234900,Rosso Mars Metallic,Nero Ade,Utility,Unknown,Unknown,Unknown,17175,G,40V,5.2L,Unknown,Unknown,Unknown,Manual,DOHC,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Toyota,Highlander Hybrid Limited,2017,Platinum,Unknown,Used,Unknown,37999,Shoreline Blue Pearl,Ash,Utility,Unknown,Unknown,Unknown,34049,P,24V,3.5L,Unknown,Unknown,Unknown,Manual,DOHC,Hybrid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Audi,e-tron,2019,Prestige,Unknown,Used,Unknown,39990,White,Beige,Utility,Unknown,Unknown,Unknown,16000,E,Motor,355.0,Unknown,Unknown,Unknown,Automatic,Fuel,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GMC,Suburban,1996,2500,Unknown,Used,Unknown,25000,White,Gray,Utility,Unknown,Unknown,Unknown,95000,C,8,290.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Land,Rover Range Rover Velar SVAutobiography Dynamic,2020,Edition,Unknown,Used,Unknown,72995,Santorini Black,Ebony / Pimento,Utility,Unknown,Unknown,Unknown,59355,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Manual,Unknown,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Chevrolet,Bolt EUV,2022,Premier,Unknown,Used,Unknown,36000,Red,White,Utility,Unknown,Unknown,Unknown,31000,E,Motor,200.0,Unknown,Unknown,Unknown,Automatic,Fuel,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
BMW,M240,2019,i,Unknown,Used,Unknown,36000,White,Red,Utility,Unknown,Unknown,Unknown,19300,6,Straight,335.0,Unknown,Unknown,Unknown,Automatic,Cylinder,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cadillac,Escalade EXT,2009,Base,Unknown,Used,Unknown,16900,Red,Beige,Utility,Unknown,Unknown,Unknown,155000,C,8,403.0,Unknown,Unknown,Unknown,Automatic,Engine,E85 Flex Fuel,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Scion,tC Release Series,2010,6.0,Unknown,Used,Unknown,6500,Gray,Black,Utility,Unknown,Unknown,Unknown,120010,C,4,161.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Kia,Optima,2012,EX,Unknown,Used,Unknown,10900,White,Beige,Utility,Unknown,Unknown,Unknown,152520,C,4,200.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Honda,Civic,1993,EX,Unknown,Used,Unknown,9599,White,Beige,Utility,Unknown,Unknown,Unknown,58981,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Automatic,Unknown,–,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Maserati,Quattroporte,2005,Base,Unknown,Used,Unknown,2954083,Red,Beige,Utility,Unknown,Unknown,Unknown,32000,C,8,394.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Porsche,Panamera,2015,Turbo,Unknown,Used,Unknown,50000,Black,Brown,Utility,Unknown,Unknown,Unknown,47000,C,8,520.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Genesis,G70,2023,2.0T,Unknown,Used,Unknown,43499,Green,Gray,Utility,Unknown,Unknown,Unknown,2046,C,4,252.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Chevrolet,Trailblazer,2021,LS,Unknown,Used,Unknown,22995,Mosaic Black Metallic,Jet Black,Utility,Unknown,Unknown,Unknown,24965,G,12V,1.2L,Unknown,Unknown,Unknown,Manual,DOHC,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Toyota,Camry,2005,LE,Unknown,Used,Unknown,7850,Beige,Gray,Utility,Unknown,Unknown,Unknown,108000,C,4,160.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Toyota,Sienna,2015,LE,Unknown,Used,Unknown,18300,Red,Gray,Utility,Unknown,Unknown,Unknown,76000,C,V6,266.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Porsche,911 Carrera,2014,S,Unknown,Used,Unknown,78500,Black,Brown,Utility,Unknown,Unknown,Unknown,30000,6,Flat,400.0,Unknown,Unknown,Unknown,Automatic,Cylinder,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Volvo,V60 T6 R-Design,2015,Platinum,Unknown,Used,Unknown,29900,Blue,Black,Utility,Unknown,Unknown,Unknown,59271,6,Straight,325.0,Unknown,Unknown,Unknown,Automatic,Cylinder,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Lexus,LX 600,2023,Premium,Unknown,Used,Unknown,119500,Gray,Black,Utility,Unknown,Unknown,Unknown,1500,C,V6,409.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
BMW,330e,2017,iPerformance,Unknown,Used,Unknown,24950,Blue,Black,Utility,Unknown,Unknown,Unknown,52500,C,4,247.0,Unknown,Unknown,Unknown,Manual,Engine,Plug-In Hybrid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Tesla,Model Y Long,2020,Range,Unknown,Used,Unknown,36495,Blue,White,Utility,Unknown,Unknown,Unknown,23100,E,Motor,425.0,Unknown,Unknown,Unknown,Automatic,Fuel,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
FIAT,124 Spider,2017,Abarth,Unknown,Used,Unknown,22500,Gray,Black,Utility,Unknown,Unknown,Unknown,45000,C,4,164.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Dodge,Ram 1500 Quad,2002,Cab,Unknown,Used,Unknown,6500,Black,Black,Utility,Unknown,Unknown,Unknown,179000,C,8,245.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Toyota,Supra A91-MT,2023,Edition,Unknown,Used,Unknown,84900,Gray,Orange,Utility,Unknown,Unknown,Unknown,1500,6,Straight,382.0,Unknown,Unknown,Unknown,Manual,Cylinder,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
BMW,X7,2022,xDrive40i,Unknown,Used,Unknown,66998,Gray,Blk,Utility,Unknown,Unknown,Unknown,38671,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Manual,Unknown,Hybrid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Jeep,Wrangler Unlimited,2007,X,Unknown,Used,Unknown,15750,Black,Gray,Utility,Unknown,Unknown,Unknown,135465,C,V6,205.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
MINI,Countryman Cooper S,2014,ALL4,Unknown,Used,Unknown,17000,White,Black,Utility,Unknown,Unknown,Unknown,79000,C,4,181.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Nissan,Maxima,2012,SV,Unknown,Used,Unknown,17000,Black,Black,Utility,Unknown,Unknown,Unknown,42259,C,V6,290.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Toyota,Camry Solara SLE,2006,V6,Unknown,Used,Unknown,6500,Blue,Gray,Utility,Unknown,Unknown,Unknown,159890,C,V6,225.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Maserati,Grecale,2023,Modena,Unknown,Used,Unknown,75000,Black,Red,Utility,Unknown,Unknown,Unknown,2200,C,4,325.0,Unknown,Unknown,Unknown,Manual,Engine,Hybrid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Lexus,RX 450h,2022,Base,Unknown,Used,Unknown,52000,White,Beige,Utility,Unknown,Unknown,Unknown,15833,C,V6,308.0,Unknown,Unknown,Unknown,Manual,Engine,Hybrid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
BMW,328 i,2013,xDrive,Unknown,Used,Unknown,13500,Black,Black,Utility,Unknown,Unknown,Unknown,96000,C,4,240.0,Unknown,Unknown,Unknown,Manual,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
BMW,135,2009,i,Unknown,Used,Unknown,15500,Gray,Gray,Utility,Unknown,Unknown,Unknown,72900,6,Straight,300.0,Unknown,Unknown,Unknown,Automatic,Cylinder,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
BMW,X7,2021,M50i,Unknown,Used,Unknown,94998,Gray,Black,Utility,Unknown,Unknown,Unknown,7121,T,Twin,4.4,Unknown,Unknown,Unknown,Manual,Unknown,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Hyundai,Tucson Hybrid SEL,2023,Convenience,Unknown,Used,Unknown,44000,White,Black,Utility,Unknown,Unknown,Unknown,3402,C,4,226.0,Unknown,Unknown,Unknown,Automatic,Engine,Hybrid,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Volvo,C30 T5 Premier,2013,Plus,Unknown,Used,Unknown,13900,Silver,Black,Utility,Unknown,Unknown,Unknown,73000,C,5,227.0,Unknown,Unknown,Unknown,Automatic,Engine,Gasoline,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clean title,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
